"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"#Maldad #Miopia #Batman https://t.co/o6XF4AXCvw",FALSE,0,NA,2016-12-01 20:23:38,FALSE,NA,"804420714400976896",NA,"<a href=""http://www.echofon.com"" rel=""nofollow"">Echofon  Android</a>","SBelllo",0,FALSE,FALSE,NA,NA
"Collection slowly building <ed><U+00A0><U+00BD><ed><U+00B8><U+008A> #comic #comicbook #batman #darkknight https://t.co/2DAm7q0mxP",FALSE,1,NA,2016-12-01 20:23:12,FALSE,NA,"804420604749377536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","citybluelel",0,FALSE,FALSE,NA,NA
"#batman Superman Logo T-Shirt https://t.co/32Nbw9LO4h https://t.co/bFCUXzQ1u5",FALSE,0,NA,2016-12-01 20:23:11,FALSE,NA,"804420601830051845",NA,"<a href=""https://gothamhope.com"" rel=""nofollow"">Gotham Hope</a>","gotham_hope",0,FALSE,FALSE,NA,NA
"Love this video...now U know how to say Batman in Japanese!  #batman #mooncakefoods #alwayslearning #linguist https://t.co/btIJLvl1WS",FALSE,0,NA,2016-12-01 20:22:47,FALSE,NA,"804420502941036545",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","mooncakefoods",0,FALSE,FALSE,NA,NA
"<U+300E><U+30D0><U+30C3><U+30C8><U+30DE><U+30F3> <U+30D3><U+30AE><U+30F3><U+30BA>(SB<U+6587><U+5EAB>)(<U+30C7><U+30CB><U+30B9>·<U+30AA><U+30CB><U+30FC><U+30EB><U+3001><U+67F3><U+4E0B><U+6BC5><U+4E00><U+90CE>)<U+300F> <U+5FA9><U+520A><U+30EA><U+30AF><U+30A8><U+30B9><U+30C8><U+6295><U+7968> https://t.co/KJGghKGGyL @fukkan_com<U+304B><U+3089> #fukkan #Batman",FALSE,0,NA,2016-12-01 20:22:26,FALSE,NA,"804420414592036864",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","aukoeuco",0,FALSE,FALSE,NA,NA
"#Kid #Toys Mixed Lot DC Comics Action #Figures (19 Included) - #Batman, Superman, Green Lante… https://t.co/03fQXK5e1I",FALSE,0,NA,2016-12-01 20:22:24,TRUE,NA,"804420405075185664",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","KaiserAntoinee",0,FALSE,FALSE,NA,NA
"RT @ETemelkuran: Bu ülkeyi, baska sey degil, çocuklarin ahi yikacak. #aladag #batman #ensar #pozanti",FALSE,0,NA,2016-12-01 20:21:48,FALSE,NA,"804420253224734720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","96a2e0af1a6a43c",468,TRUE,FALSE,NA,NA
"The hero we deserve... #batman https://t.co/ajgclZJJBK",FALSE,0,NA,2016-12-01 20:21:37,FALSE,NA,"804420206281924608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsmithyman",0,FALSE,FALSE,NA,NA
"At home sick, so catching up on Gotham. Big pay off was seeing Bruce use a grappling arrow and a flash-bang. #UtilityBelt #Batman",FALSE,0,NA,2016-12-01 20:20:49,FALSE,NA,"804420007480455168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BeardNagel",0,FALSE,FALSE,NA,NA
"RT @Guney178: Batida
Doguda
Tüm Çocuklar Bizim

#Batman'da 4degil, 5çocugun yatili okulda tecavüze ugradi iddiasini takip edelim
#BatmanIma…",FALSE,0,NA,2016-12-01 20:20:43,FALSE,NA,"804419979214995457",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","HZKSE",36,TRUE,FALSE,NA,NA
"RT @DCcomicsMX: ""Tú no eres aquello para lo que te hicieron. Tú eres algo más. Eres lo que decides ser"".

#Batman. https://t.co/zalTZMU3au",FALSE,0,NA,2016-12-01 20:20:31,FALSE,NA,"804419930225541121",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","crlaguna07",33,TRUE,FALSE,NA,NA
"RT @pthenrycavillbr: #Superman e #Batman no estande Warner Bros - (@wbpictures_br) na #CCXP (@CCXPoficial) #WarnerNaCCXP #ligadajustiça #ju…",FALSE,0,NA,2016-12-01 20:20:15,FALSE,NA,"804419864513433600",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","Kitty_Cavill",6,TRUE,FALSE,NA,NA
"#labajada #oceanofm #brothers #batman #batgirl #mojito @ Océano FM https://t.co/jwwTQs5oou",FALSE,0,NA,2016-12-01 20:19:39,FALSE,NA,"804419711551180800",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","KareninaPintos",0,FALSE,FALSE,"-56.1343831","-34.90866428"
"Another #watercolor #painting, this time, #Batman at a Gotham #Sunset.
#dailydoodle2016 #dailydraw #paintingaday… https://t.co/NHaHPZVIDi",FALSE,1,NA,2016-12-01 20:19:26,TRUE,NA,"804419656656232448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CuriousOh",0,FALSE,FALSE,NA,NA
"RT @DCcomicsMX: ""Tú no eres aquello para lo que te hicieron. Tú eres algo más. Eres lo que decides ser"".

#Batman. https://t.co/zalTZMU3au",FALSE,0,NA,2016-12-01 20:18:52,FALSE,NA,"804419514565656576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PEDRO_RJ_AZTECA",33,TRUE,FALSE,NA,NA
"RT @eccediciones: ¡Previa de nuestro cómic del día! ¡#Batman núm. 56 /1! #ECCDiciembre #UDCRenacimiento https://t.co/CAbEcXgwfZ https://t.c…",FALSE,0,NA,2016-12-01 20:18:28,FALSE,NA,"804419415311716352",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ComicsValles",2,TRUE,FALSE,NA,NA
"#BatmanTheTelltaleSeries #batman #gaming #PS4share https://t.co/pmrRueyIJJ",FALSE,0,NA,2016-12-01 20:17:38,FALSE,NA,"804419206997569537",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tema_j1",0,FALSE,FALSE,NA,NA
"RT @NerdSync: <U+2728>NEW VIDEO!<U+2728>
#Batman and #Superman started teaming up in DC Comics for a really, really dumb reason…

<U+25B6><U+25B6> https://t.co/4HRkxkc…",FALSE,0,NA,2016-12-01 20:16:26,FALSE,NA,"804418902444818432",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MrDanielJKing",2,TRUE,FALSE,NA,NA
"RT @tema_j1: #Batman #TellTale  #gaming #Ps4share https://t.co/xKEBh24c54",FALSE,0,NA,2016-12-01 20:16:19,FALSE,NA,"804418873692946432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tema_j1",1,TRUE,FALSE,NA,NA
"RT @susaneisenberg1: Happy Birthday to the one and only @RealKevinConroy! #Batman https://t.co/tqhNDyrpTg",FALSE,0,NA,2016-12-01 20:16:19,FALSE,NA,"804418873084653572",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnimeAtticLove",51,TRUE,FALSE,NA,NA
"#Batman in #Business: Make #Analytics Work for Your Workforce https://t.co/lA7k1glhEQ",FALSE,1,NA,2016-12-01 20:16:11,FALSE,NA,"804418839681388545",NA,"<a href=""http://pikesley.org"" rel=""nofollow"">SamReadWriteBot</a>","BigDataBatman",0,FALSE,FALSE,NA,NA
"RT @Laci_Kay_Somers: I'm not saying I'm #BatMan, I'm just saying you've never seen me and Batman in the same room...<ed><U+00A0><U+00BD><ed><U+00B9><U+008A><ed><U+00A0><U+00BD><ed><U+00B8><U+008F><ed><U+00A0><U+00BD><ed><U+00B8><U+009C> @Boogie_1969 @Babes…",FALSE,0,NA,2016-12-01 20:16:09,FALSE,NA,"804418832114786306",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bigpoppapayne1",93,TRUE,FALSE,NA,NA
"Batman v Superman Retro Trailer 1940s #batmanvsuperman #40s @henrycavilI @BenAffleck @batmanfanpage… https://t.co/eC1UOYzq3V",FALSE,0,NA,2016-12-01 20:15:13,TRUE,NA,"804418596151627776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","geekmashup",0,FALSE,FALSE,NA,NA
"RT @TheAnimatedBat: Tribute to Batman the Animated series by @RickCelis 

#Batman #BatmanTheAnimatedSeries #BTAS https://t.co/BpaavaYvrs",FALSE,0,NA,2016-12-01 20:15:10,FALSE,NA,"804418584344666114",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Green_Guertena",19,TRUE,FALSE,NA,NA
"RT @DCcomicsMX: ""Tú no eres aquello para lo que te hicieron. Tú eres algo más. Eres lo que decides ser"".

#Batman. https://t.co/zalTZMU3au",FALSE,0,NA,2016-12-01 20:15:07,FALSE,NA,"804418570281189376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kevin_Turcios25",33,TRUE,FALSE,NA,NA
"RT @walzmusic: Two more days at Telltale Games. It has been a pleasure working on episode 5 of the Batman series. #gameaudio #Batman #tellt…",FALSE,0,NA,2016-12-01 20:15:05,FALSE,NA,"804418564157411328",NA,"<a href=""http://bmosley.com"" rel=""nofollow"">videogamemusic_rt</a>","_videogamemusic",1,TRUE,FALSE,NA,NA
"RT @HBO: Still in a food coma? 
Turn on #HBO Zone for a #Batman marathon all day long. https://t.co/Z2ZEbYD7LY",FALSE,0,NA,2016-12-01 20:14:37,FALSE,NA,"804418446318587904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Green_Guertena",55,TRUE,FALSE,NA,NA
"RT @eweniverse: Dinner dinner dinner dinner BatLamb!  Coaster at https://t.co/K5FPCdhjrW
#CraftFlash #Sheep365 #Batman #Punny #Etsy #etsysh…",FALSE,0,NA,2016-12-01 20:14:32,FALSE,NA,"804418424973758465",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CraftBuzz",3,TRUE,FALSE,NA,NA
"RT @eweniverse: Dinner dinner dinner dinner BatLamb!  Coaster at https://t.co/K5FPCdhjrW
#CraftFlash #Sheep365 #Batman #Punny #Etsy #etsysh…",FALSE,0,NA,2016-12-01 20:14:22,FALSE,NA,"804418381629755393",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Craft_Hour",3,TRUE,FALSE,NA,NA
"RT @ComicBookDebate: Happy Birthday to the DEFINITIVE #Batman, @RealKevinConroy. Only hear his voice when reading Batman comics. Legend
 ht…",FALSE,0,NA,2016-12-01 20:14:16,FALSE,NA,"804418358347079680",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ToniLanden",67,TRUE,FALSE,NA,NA
"Evidently, #Batman is from #Texas https://t.co/iPLkthQdbl",FALSE,1,NA,2016-12-01 20:13:56,FALSE,NA,"804418274704375808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rlschlesinger",0,FALSE,FALSE,NA,NA
"Dinner dinner dinner dinner BatLamb!  Coaster at https://t.co/K5FPCdhjrW
#CraftFlash #Sheep365 #Batman #Punny #Etsy #etsyshop #etsyseller",FALSE,0,NA,2016-12-01 20:13:42,FALSE,NA,"804418213031264256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eweniverse",3,FALSE,FALSE,NA,NA
"Le Réveil : Un court-métrage avec le #Joker et #LexLuthor https://t.co/tgE1lTnzzQ #Batman",FALSE,0,NA,2016-12-01 20:13:34,FALSE,NA,"804418180990967808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EklectyCity",0,FALSE,FALSE,NA,NA
"RT @mctherrien: Thursday afternoon sketches in Gotham. #batman #dccomics https://t.co/vnTCHV908S",FALSE,0,NA,2016-12-01 20:12:53,FALSE,NA,"804418011461545984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cjlongchris",3,TRUE,FALSE,NA,NA
"<ed><U+00A0><U+00BD><ed><U+00B8><U+0099> #bat #batgirl #batman #gingers #foxcub #redheads #loves_czech #your_world_live #czech_insta… https://t.co/6qQGuc53Yn",FALSE,4,NA,2016-12-01 20:12:46,FALSE,NA,"804417978217402368",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","AnndrejkaH",0,FALSE,FALSE,NA,NA
"This #Batman ornament is so damn cute!!! I kinda want it... https://t.co/XNUeybPHFT",FALSE,1,NA,2016-12-01 20:12:26,FALSE,NA,"804417895950417920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MrsSewellSays",0,FALSE,FALSE,NA,NA
"RT @tarastrong: A very happy birthday to the untouchable @RealKevinConroy an incredible talent…&amp; such a mensch. <U+2764><U+FE0F> u #Batman https://t.co/I…",FALSE,0,NA,2016-12-01 20:12:23,FALSE,NA,"804417885212962816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HispanicCowboy",219,TRUE,FALSE,NA,NA
"Watching the old #Batman movies <ed><U+00A0><U+00BD><ed><U+00B2><U+009E>",FALSE,0,NA,2016-12-01 20:12:02,FALSE,NA,"804417795865923584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Green_Guertena",0,FALSE,FALSE,NA,NA
"un oscuro scrutare
#xfiles #batmino #batman #blackcatsofinstagram https://t.co/mXuiRu1Re0",FALSE,0,NA,2016-12-01 20:11:56,FALSE,NA,"804417771178262528",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Al_icka",0,FALSE,FALSE,NA,NA
"RT @yesclash: BREAKING: Jared Leto OUT, The Joker To Be Recast in DCEU https://t.co/ggdwITC3sS #Batman #TheJoker #DCEU #DCComics #SuicideSq…",FALSE,0,NA,2016-12-01 20:11:28,FALSE,NA,"804417652772966401",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yesclash",12,TRUE,FALSE,NA,NA
"Vengence. 
- #batman #film #terrorofarkham https://t.co/L2QlhIkx4Z",FALSE,1,NA,2016-12-01 20:11:25,FALSE,NA,"804417640643067904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JonGlickman",0,FALSE,FALSE,NA,NA
"RT @Mslaytonbenton: Let's chill <ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+008D>#batman https://t.co/htwEazKRAk",FALSE,0,NA,2016-12-01 20:10:42,FALSE,NA,"804417460866846721",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YoungRyoung8907",45,TRUE,FALSE,NA,NA
"RT @B10n1c_Ch1mp: Slightly random lunch paint of @camrenbicondova as Tim Burton's Catwoman. Decent casting to be fair. #catwoman #batman #g…",FALSE,0,NA,2016-12-01 20:09:53,FALSE,NA,"804417254179868672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ImLuciferQuinn",11,TRUE,FALSE,NA,NA
"#FUNKO POP VINYL FIGURE NO. 43 - #BATMAN TV SERIES  #CATWOMAN  GREEN - NEW #FUNKOPOP #Stockingfillers https://t.co/9qaZiAzIR3 via @eBay_UK",FALSE,0,NA,2016-12-01 20:09:50,FALSE,NA,"804417243756957696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RedworldToys",1,FALSE,FALSE,NA,NA
"Set of 10 Batman and Joker Comic Book Fridge by DeAnnasCrafty https://t.co/yZAp42tH6c via @Etsy #nerdgift #christmasgift #comicbook #batman",FALSE,1,NA,2016-12-01 20:09:46,FALSE,NA,"804417223288766464",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DeAnnasCrafty",0,FALSE,FALSE,NA,NA
"RT @NerdSync: <U+2728>NEW VIDEO!<U+2728>
#Batman and #Superman started teaming up in DC Comics for a really, really dumb reason…

<U+25B6><U+25B6> https://t.co/4HRkxkc…",FALSE,0,NA,2016-12-01 20:09:32,FALSE,NA,"804417166967607296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sa15Angel",2,TRUE,FALSE,NA,NA
"Nuevo #Poster de #LegoBatman !!!

#Batman #Movie #Geek #News https://t.co/v4dTpcfV7s",FALSE,0,NA,2016-12-01 20:09:28,FALSE,NA,"804417151444676608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FreakNoobNews",0,FALSE,FALSE,NA,NA
"<U+042D><U+043C> , <U+043D><U+0435> <U+0437><U+043D><U+0430><U+044E> <U+0434><U+0430><U+0436><U+0435> <U+043A><U+0430><U+043A> <U+043A><U+043E><U+043C><U+0435><U+043D><U+0442><U+0438><U+0440><U+043E><U+0432><U+0430><U+0442><U+044C> ... <U+043B><U+043E><U+0440><U+0434> <U+0411><U+044D><U+0442><U+043C><U+0435><U+043D> ? / #Batman #StarWars #Dc #DarthVaier https://t.co/B1Iqg19SgY",FALSE,0,NA,2016-12-01 20:09:01,FALSE,NA,"804417035690246144",NA,"<a href=""http://vk.com"" rel=""nofollow"">vk.com</a>","Compozitor77",0,FALSE,FALSE,NA,NA
"RT @colinbridger1: .@phofstad of @mellanoxtech talks #SRIOV from the shadows. He's like our very own #Batman https://t.co/o98bCM0ChC",FALSE,0,NA,2016-12-01 20:09:01,FALSE,NA,"804417034595553280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arif_ali1",2,TRUE,FALSE,NA,NA
"RT @jilla_sensei: Fxck wit me tho..<U+270F><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B6><U+008C><ed><U+00A0><U+00BD><ed><U+00B6><U+008D><ed><U+00A0><U+00BD><ed><U+00B6><U+008A><ed><U+00A0><U+00BD><ed><U+00B3><U+0092>

#batman #arkhamknight #robin #brucewayne #chicago #gotham #darkknight #art #comics #joker https:…",FALSE,0,NA,2016-12-01 20:08:21,FALSE,NA,"804416870413725696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MattWhise",8,TRUE,FALSE,NA,NA
"RT @reactionfigure: ""Where's Batfleck?""
""Saving Superman's mum, go figure.""
Annual #Batman Meeting by Yogi https://t.co/zx1EwQQYJN https://…",FALSE,0,NA,2016-12-01 20:07:57,FALSE,NA,"804416768454193152",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MrCraiggy",47,TRUE,FALSE,NA,NA
"RT @Live_for_Films: #BehindtheScenes #Batman #MichealKeaton #TimBurton #JackNicholson #TheJoker https://t.co/pUYDwODAqm",FALSE,0,NA,2016-12-01 20:07:32,FALSE,NA,"804416663764365318",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mobokeh",20,TRUE,FALSE,NA,NA
"RT @reactionfigure: ""Where's Batfleck?""
""Saving Superman's mum, go figure.""
Annual #Batman Meeting by Yogi https://t.co/zx1EwQQYJN https://…",FALSE,0,NA,2016-12-01 20:07:11,FALSE,NA,"804416575084167168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rolistespod",47,TRUE,FALSE,NA,NA
"RT @DeekRhewBooks: Geek out! @ErinRhewBooks
&amp; I went to @CrystalCoastCon. 
Meet a #Jedi, #Jafar, #BatMan, #SuperMan, &amp; @ChrissyLessey 
http…",FALSE,0,NA,2016-12-01 20:07:06,FALSE,NA,"804416553957687296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ErinRhewBooks",1,TRUE,FALSE,NA,NA
"RT @Disconeedsme: Holy extensive Bat-Cast Batman! Check out the Official @LEGOBatmanMovie Poster! @LEGO_Group #lego #batman https://t.co/hU…",FALSE,0,NA,2016-12-01 20:06:38,FALSE,NA,"804416434889576448",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","216RAMIREZ",31,TRUE,FALSE,NA,NA
"RT @colinbridger1: .@phofstad of @mellanoxtech talks #SRIOV from the shadows. He's like our very own #Batman https://t.co/o98bCM0ChC",FALSE,0,NA,2016-12-01 20:06:10,FALSE,NA,"804416319500099584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SamBCoaching",2,TRUE,FALSE,NA,NA
".@phofstad of @mellanoxtech talks #SRIOV from the shadows. He's like our very own #Batman https://t.co/o98bCM0ChC",FALSE,1,NA,2016-12-01 20:05:56,FALSE,NA,"804416259286855680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","colinbridger1",2,FALSE,FALSE,NA,NA
"RT @Toyark: New gallery of the awesome @NECA_TOYS #DCComics 7"" Christian Bale #Batman &amp; Arkham City #HarleyQuinn.

100+ Photos: https://t.c…",FALSE,0,NA,2016-12-01 20:05:48,FALSE,NA,"804416228978630656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MSEzzell",16,TRUE,FALSE,NA,NA
"RT @JamesGavsie: Happy belated Birthday to #KevinConroy , the definitive #Batman. #BTAS #dccomics https://t.co/FWL9ItcaDY",FALSE,0,NA,2016-12-01 20:05:20,FALSE,NA,"804416111135621120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ObnoxiousCJWebb",18,TRUE,FALSE,NA,NA
"Holy #donation service #Batman! We've been from #Cornwall to #BellsCorners clearing out remaining items from last w… https://t.co/YmeK8Zg0l5",FALSE,1,NA,2016-12-01 20:04:59,TRUE,NA,"804416020702117889",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SellmyStuffOTT",0,FALSE,FALSE,NA,NA
"<U+2728>NEW VIDEO!<U+2728>
#Batman and #Superman started teaming up in DC Comics for a really, really dumb reason…

<U+25B6><U+25B6>… https://t.co/KzKQi8iofX",FALSE,9,NA,2016-12-01 20:04:32,TRUE,NA,"804415907778936832",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","NerdSync",2,FALSE,FALSE,NA,NA
"RT @reactionfigure: ""Where's Batfleck?""
""Saving Superman's mum, go figure.""
Annual #Batman Meeting by Yogi https://t.co/zx1EwQQYJN https://…",FALSE,0,NA,2016-12-01 20:04:14,FALSE,NA,"804415831346008064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","geek_hour",47,TRUE,FALSE,NA,NA
"Check out more questionable decision; #Batman Ep.4 Guardian of Gotham [PART 2] is now LIVE &amp; This one's GRAPHIC!  https://t.co/z4sdzScP8O",FALSE,0,NA,2016-12-01 20:03:31,FALSE,NA,"804415654409302016",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Deansley",0,FALSE,FALSE,NA,NA
"#Kid #Toys #Batman Animated Series CATWOMAN 6in. Action #Figure DC Comics Collectibles #Toy https://t.co/EFnScm30qK… https://t.co/ayOac7aLHU",FALSE,0,NA,2016-12-01 20:03:16,TRUE,NA,"804415587703083008",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","KaiserAntoinee",0,FALSE,FALSE,NA,NA
"RT @Disconeedsme: Holy extensive Bat-Cast Batman! Check out the Official @LEGOBatmanMovie Poster! @LEGO_Group #lego #batman https://t.co/hU…",FALSE,0,NA,2016-12-01 20:02:43,FALSE,NA,"804415450209718274",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WCReaf",31,TRUE,FALSE,NA,NA
"Su carita de felicidad al obligarme a ir a mi muerte x.x 
#Batman #SixFlags https://t.co/NH3FN70sPw",FALSE,0,NA,2016-12-01 20:02:36,FALSE,NA,"804415421277347840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DeLira021095",0,FALSE,FALSE,NA,NA
"Calendario DC Comics 2017 <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>
#dccomics #superman #flash #wonderwoman #batman #DC #superheroes #2017 https://t.co/nbZlvtaB0f",FALSE,0,NA,2016-12-01 20:02:31,FALSE,NA,"804415398917632000",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","pauloba_paula",0,FALSE,FALSE,NA,NA
"Two more days at Telltale Games. It has been a pleasure working on episode 5 of the Batman series. #gameaudio #Batman #telltale #gamedev",FALSE,2,NA,2016-12-01 20:02:30,FALSE,NA,"804415395864023041",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","walzmusic",1,FALSE,FALSE,NA,NA
"RT @Disconeedsme: Holy extensive Bat-Cast Batman! Check out the Official @LEGOBatmanMovie Poster! @LEGO_Group #lego #batman https://t.co/hU…",FALSE,0,NA,2016-12-01 20:02:25,FALSE,NA,"804415375765110784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kaiweeb",31,TRUE,FALSE,NA,NA
"RT @TonyDanielx2: #Batman from mine and @grantmorrison run circa 2010.  Inked myself here #dccomics https://t.co/YVWbrVGX8J",FALSE,0,NA,2016-12-01 20:02:17,FALSE,NA,"804415343254867968",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","j_wonhoe_",38,TRUE,FALSE,NA,NA
"#IWannaScreamWhen a ""Who would win between..."" conversation starts.
My answer will always be #Batman.",FALSE,2,NA,2016-12-01 20:02:06,FALSE,NA,"804415293963517952",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","ReasonsImBroke",0,FALSE,FALSE,NA,NA
"RT @TonyDanielx2: #Batman from mine and @grantmorrison run circa 2010.  Inked myself here #dccomics https://t.co/YVWbrVGX8J",FALSE,0,NA,2016-12-01 20:02:02,FALSE,NA,"804415279782502400",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Demonpuppy",38,TRUE,FALSE,NA,NA
"This movie looks like a hell of a lot of fun! Can't wait! #TheLegoBatmanMovie #TheLegoMovie #Legos #LEGO #Batman… https://t.co/8lP1WBWcjm",FALSE,1,NA,2016-12-01 20:01:08,TRUE,NA,"804415051893354496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ACaruso929",0,FALSE,FALSE,NA,NA
"Target Exclusive Professor Radium Batman (Glow In The Dark) #funkopop #funko #batman… https://t.co/nZDqknEeQA",FALSE,0,NA,2016-12-01 20:00:48,FALSE,NA,"804414968737255429",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","JustinForen",0,FALSE,FALSE,NA,NA
"Today25% off at https://t.co/6b7lpcOhCr PROMO CODE 25off. #batman #DoctorWho #kesselrun #kevinsmith #wyoming… https://t.co/NXqlNxUZ9X",FALSE,0,NA,2016-12-01 20:00:26,TRUE,NA,"804414875799875584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","blakely737",0,FALSE,FALSE,NA,NA
"RT - More Batman!!! #Batman #TellTale #LetsPlay https://t.co/HwMf9F3vFT",FALSE,0,NA,2016-12-01 20:00:18,FALSE,NA,"804414840819347456",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","TheSerbKing",0,FALSE,FALSE,NA,NA
