"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @TheLastCanary: Just a friendly reminder that #BlackCanary is indeed on the same tier as #WonderWoman #Batman &amp; #Superman #YesLaurelYesA…",FALSE,0,NA,2016-12-01 17:09:47,FALSE,NA,"804371929809514504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BiaDcComics",47,TRUE,FALSE,NA,NA
"RT @TheLastCanary: Just a friendly reminder that #BlackCanary is indeed on the same tier as #WonderWoman #Batman &amp; #Superman #YesLaurelYesA…",FALSE,0,NA,2016-12-01 17:09:17,FALSE,NA,"804371805272150020",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheBlackCanarie",47,TRUE,FALSE,NA,NA
"@LukeCage is #Superman if Superman was designed by @DuluthTradingCo! #allbusiness",FALSE,0,"LukeCage",2016-12-01 17:07:55,FALSE,NA,"804371459137306624","2180168234","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rufffitzwilliam",0,FALSE,FALSE,NA,NA
"<U+041E><U+0431><U+043B><U+043E><U+0436><U+043A><U+0438> <U+041A><U+043E><U+043C><U+0438><U+043A><U+0441><U+043E><U+0432>! /  / #GreenArrow #Arrow #Superman https://t.co/UZHDvUd6yL",FALSE,0,NA,2016-12-01 17:07:17,FALSE,NA,"804371300017995776",NA,"<a href=""http://vk.com"" rel=""nofollow"">vk.com pages</a>","stop_geek",0,FALSE,FALSE,NA,NA
"Check out this #Amazon deal: #dccomics Multiverse #Superman Earth 23 Action... by #Mattel https://t.co/ct1kdPBCVk via @Amazon",FALSE,0,NA,2016-12-01 17:06:30,FALSE,NA,"804371104882130947",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dccomicsforever",0,FALSE,FALSE,NA,NA
"Excelente diseño para Mujer y Hombre #SuperMan #QueNoTeLoCuenten… https://t.co/JCU24Djkxq",FALSE,0,NA,2016-12-01 17:06:00,FALSE,NA,"804370977161408512",NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>","RominaMasallach",0,FALSE,FALSE,NA,NA
"RT @camilouribeREAL: #SUPERMAN .. #weed  .. una fumadita<ed><U+00A0><U+00BC><ed><U+00BD><U+0081> https://t.co/WlRVCdC34T",FALSE,0,NA,2016-12-01 17:05:49,FALSE,NA,"804370934186606592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yairmontiel",200,TRUE,FALSE,NA,NA
"#WhatsForLunch #Superman (1954) https://t.co/GMSJz0fnbF",FALSE,6,NA,2016-12-01 17:05:32,FALSE,NA,"804370861734199296",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","overjupiter",3,FALSE,FALSE,NA,NA
"Awesome
<U+3030><U+3030><U+3030><U+3030><U+3030><U+3030><U+3030><U+3030><U+3030><U+3030><U+3030><U+3030>
#batman #superman #greenlantern #wonderwoman #dccomics #guardiansofthegeek… https://t.co/sQFh4sdqnv",FALSE,0,NA,2016-12-01 17:05:19,FALSE,NA,"804370808936267776",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","GuardiansOTGeek",0,FALSE,FALSE,NA,NA
"RT @nrocleoj: This Album cover goes HARD AF. #batman #superman #wonderwoman #superhero #christmas #merrychristmas #happyholidays #music #vi…",FALSE,0,NA,2016-12-01 17:04:16,FALSE,NA,"804370542920765440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lowbz",1,TRUE,FALSE,NA,NA
"#MiniManOfSteel #Superman #BFF loves her #Octopus #Eeeeekkkk Not sure if it's #Alive or… https://t.co/laO6ba2l6C",FALSE,1,NA,2016-12-01 17:04:07,FALSE,NA,"804370503779647488",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","kimmy71079",0,FALSE,FALSE,NA,NA
"This Album cover goes HARD AF. #batman #superman #wonderwoman #superhero #christmas #merrychristmas #happyholidays… https://t.co/pueG1A3JWU",FALSE,4,NA,2016-12-01 17:03:54,TRUE,NA,"804370451493335040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nrocleoj",1,FALSE,FALSE,NA,NA
"Wer ist dieser #Superman ? - #Lernen https://t.co/0G18RfCFaZ #Strategie 450 000 in 40 Tagen https://t.co/xYVhQQQwhI",FALSE,0,NA,2016-12-01 17:02:38,FALSE,NA,"804370132659216384",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","ProAktienhandel",0,FALSE,FALSE,NA,NA
"Superman. Color sample. #comics #coloring #dc #dccomics #superman #hero #superhero #comicart #comicbook… https://t.co/f7sT4n1jo3",FALSE,0,NA,2016-12-01 17:02:02,TRUE,NA,"804369979684622336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","davicomodo",0,FALSE,FALSE,NA,NA
"Geek out! @ErinRhewBooks
and I went to @CrystalCoastCon. 
Meet a #Jedi, #Jafar, #BatMan, #SuperMan, &amp; @AlienActor
https://t.co/SKzkdq2Kjk",FALSE,2,NA,2016-12-01 17:00:05,FALSE,NA,"804369490515554304",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","DeekRhewBooks",1,FALSE,FALSE,NA,NA
"Un chistecito... pobre Luisa. Quedo de ""una pieza"". #SUPERMAN #ClarkKent https://t.co/lFsgaTgXz8",FALSE,2,NA,2016-12-01 16:59:43,FALSE,NA,"804369395682344960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","migueduran",0,FALSE,FALSE,NA,NA
"Ist er wirklich #Superman ?- https://t.co/xYVhQQQwhI",FALSE,0,NA,2016-12-01 16:55:14,FALSE,NA,"804368270522535940",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","ProAktienhandel",0,FALSE,FALSE,NA,NA
"#superman has sex japanes school gril fuck https://t.co/iFkXpoEeEZ",FALSE,0,NA,2016-12-01 16:51:16,FALSE,NA,"804367269065359364",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","yungblondiee",0,FALSE,FALSE,NA,NA
"You should probably chill! #Instagram #Followers #Superman #Metropolis https://t.co/Gr9i6GgKsa",FALSE,1,NA,2016-12-01 16:50:39,FALSE,NA,"804367114949640192",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","SchemeOnline",0,FALSE,FALSE,NA,NA
"Check out Comic Book #Superman New Krypton Volume Two Hardcover DC Comics https://t.co/JY4OcscTZZ @eBay",FALSE,0,NA,2016-12-01 16:48:05,FALSE,NA,"804366468334821376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lucha5263",0,FALSE,FALSE,NA,NA
"RT @WeirdScienceDC: PREVIEW: New Talent Showcase #1
https://t.co/EuTiZWiBg1
#wonderwoman #harleyquinn #superman #constantine #deadman #catw…",FALSE,0,NA,2016-12-01 16:48:02,FALSE,NA,"804366458406866944",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","CBICon",16,TRUE,FALSE,NA,NA
"RT @WeirdScienceDC: PREVIEW: New Talent Showcase #1
https://t.co/EuTiZWiBg1
#wonderwoman #harleyquinn #superman #constantine #deadman #catw…",FALSE,0,NA,2016-12-01 16:47:42,FALSE,NA,"804366374197981184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ronniehowlett3",16,TRUE,FALSE,NA,NA
"RT @CloakedCKDawn: Be an author's #SuperHero
https://t.co/QEDmIKSXcG
#love #yalit &amp; #FunkoPop #Superman 
#amreading #CloakofShadows https:/…",FALSE,0,NA,2016-12-01 16:45:39,FALSE,NA,"804365856171900929",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ChessDesalls",2,TRUE,FALSE,NA,NA
"Disney ve Warner Bros'un eglenceli dünyasindan hiç vazgeçmedik... #sweatshirt #batman #mickeymouse #superman… https://t.co/iNLFQUTfcE",FALSE,0,NA,2016-12-01 16:45:30,TRUE,NA,"804365821824954369",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tiffanytomatotr",0,FALSE,FALSE,NA,NA
"RT @1DeekRhewBooks: Geek out! @ErinRhewBooks
and I went to @CrystalCoastCon. 
Meet a #Jedi, #Jafar, #BatMan, #SuperMan, &amp; @AlienActor
https…",FALSE,0,NA,2016-12-01 16:43:54,FALSE,NA,"804365418437771264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ErinRhewBooks",1,TRUE,FALSE,NA,NA
"Just found this kinda old pic of me from 3 years ago <U+263A><U+FE0F> #throwbackthursday #superman #airmax… https://t.co/NaV5PZTpYY",FALSE,0,NA,2016-12-01 16:42:38,FALSE,NA,"804365098517200896",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Davide_Miliano",0,FALSE,FALSE,NA,NA
"RT @HellavatorStudi: How cool does #Superman look!? 

#clarkkent #justiceleague #dc #dccomics #warnerbros #warnerbrothers #comics #ebgames…",FALSE,0,NA,2016-12-01 16:38:16,FALSE,NA,"804364000028860416",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HeroWithinInc",2,TRUE,FALSE,NA,NA
"RT @HellavatorStudi: How cool does #Superman look!? 

#clarkkent #justiceleague #dc #dccomics #warnerbros #warnerbrothers #comics #ebgames…",FALSE,0,NA,2016-12-01 16:37:24,FALSE,NA,"804363782038261761",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chicoo_0",2,TRUE,FALSE,NA,NA
"RT @TheCozmicLeague: New Comic review 11-30-16 #comics #newcomicbookday #marvel #podcast #Review #DCWeek #batman #SUPERMAN #WonderWoman  ht…",FALSE,0,NA,2016-12-01 16:37:23,FALSE,NA,"804363776694878212",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ZakMorrisMS",1,TRUE,FALSE,NA,NA
"Who is #dwighthoward playing with? An imaginary teammate? The NBA has known 1 #Superman and that is #Shaqfu #Shaq… https://t.co/4hZTMFME2A",FALSE,0,NA,2016-12-01 16:35:09,TRUE,NA,"804363213483704320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","abu_abdulbasir",0,FALSE,FALSE,NA,NA
"Peter J. Tomasi y Patrick Gleason, actuales responsables de #Superman, reinventan la dinámica clásica de #Batman y #Robin #ECCDiciembre",FALSE,0,NA,2016-12-01 16:34:07,FALSE,NA,"804362955974438912",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","eccediciones",0,FALSE,FALSE,NA,NA
"Justice League at Brazil's @CCXPoficial https://t.co/QvUcLNuHPg New trailer expected to drop soon! #HenryCavill… https://t.co/9SQBjItI3w",FALSE,125,NA,2016-12-01 16:33:01,TRUE,NA,"804362677514448896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HenryCavillNews",73,FALSE,FALSE,NA,NA
"#PopHeroes vinyl figure #Superman #DCUniverse - https://t.co/bfiFXMM8Np",FALSE,2,NA,2016-12-01 16:29:48,FALSE,NA,"804361870815723520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dccomicsforever",0,FALSE,FALSE,NA,NA
"Nailed it! #superman - https://t.co/pwTkwK7BRW https://t.co/DcDAL8daIh",FALSE,0,NA,2016-12-01 16:27:08,FALSE,NA,"804361197285838848",NA,"<a href=""http://absurdpics.com"" rel=""nofollow"">absurdpics - site</a>","themoosemethod",0,FALSE,FALSE,NA,NA
"Happy December! Very #blessed to have Super fantastic @BrittaneeTomkow who created Super #AdventCalendar 2016 :)… https://t.co/ej0dmO2Hi4",FALSE,3,NA,2016-12-01 16:26:14,TRUE,NA,"804360971338690560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ThatLawyerGuy",0,FALSE,FALSE,NA,NA
"archived! $ 392 | Superman's Pal Jimmy Olsen 134 Cgc 8.5 Vf+ White Page 1s. #comics #superman… https://t.co/0rdSO5axtg",FALSE,0,NA,2016-12-01 16:24:42,TRUE,NA,"804360585370476545",NA,"<a href=""http://www.comicsvalue.com"" rel=""nofollow"">comicsvalue.com</a>","comicsvalue",0,FALSE,FALSE,NA,NA
"#doodles #scribbles #doomsday #superman #manofsteel
Time for bed. Yeesh, its horrible. <ed><U+00A0><U+00BD><ed><U+00B8><U+0086>… https://t.co/awb8NULhpc",FALSE,1,NA,2016-12-01 16:22:24,FALSE,NA,"804360008473329664",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","lawrence_bear",0,FALSE,FALSE,NA,NA
"RT @FederiKoRaivan: Daddy. Fuck my ass so hard. I want your fucking babies. #superman https://t.co/XM5u8fMH77",FALSE,0,NA,2016-12-01 16:21:05,FALSE,NA,"804359677198745600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dickybautista",27,TRUE,FALSE,NA,NA
"#superman<ed><U+00A0><U+00BD><ed><U+00B2><U+00AA> @ Patara City https://t.co/GSm2nCs2Sx",FALSE,0,NA,2016-12-01 16:20:23,FALSE,NA,"804359498538196992",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","AlperenKcc",0,FALSE,FALSE,"33.30362101","35.33378094"
"Best. advent. calendar. ever. #dccomics #batman #superman @ The Houses of Parliament https://t.co/g8b6ryFSvB",FALSE,0,NA,2016-12-01 16:20:19,FALSE,NA,"804359480947286016",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Reeceypugh",0,FALSE,FALSE,"-0.12470836","51.50045564"
"Santos Batí-Pokemones Batman #nintendo #sectorn #pokemongo #fun #superman&amp;batmam https://t.co/XgNQl1BtJV",FALSE,0,NA,2016-12-01 16:19:34,FALSE,NA,"804359294871281664",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","sectorn",0,FALSE,FALSE,NA,NA
"RT @CEncountersUK: New releases available in store now! #Saga #GhostRider #Superman #Batman #Deadpool #SevenToEternity https://t.co/UDgP6Wx…",FALSE,0,NA,2016-12-01 16:15:52,FALSE,NA,"804358363358363648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MelMellonie",1,TRUE,FALSE,NA,NA
"RT @ArapMX: La gente del #DailyPlanet medio ciega de no ver que #ClarkKent es #Superman",FALSE,0,NA,2016-12-01 16:14:20,FALSE,NA,"804357977486540800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GabAap2",4,TRUE,FALSE,NA,NA
"#superman annual is here!
 https://t.co/XFhbE7UXzk #DCWeek #dcfcfans #DCAllAccess #DCRebirth #Review 
Remember to subscribe! :)",FALSE,1,NA,2016-12-01 16:14:09,FALSE,NA,"804357928346157056",NA,"<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>","STRIKERAIDUNION",0,FALSE,FALSE,NA,NA
"Share if you find it terrific!

#superman #returnofsuperman #batmanvsuperman https://t.co/6O2gLrMaaa",FALSE,0,NA,2016-12-01 16:12:57,FALSE,NA,"804357626977013761",NA,"<a href=""https://twitter.com/clarkkentshop"" rel=""nofollow"">Clark Kent Shop</a>","clarkkentshop",0,FALSE,FALSE,NA,NA
"DC Collectibles DC Comics Bombshells: Power Girl &amp; Superman Statue - https://t.co/VwPQ4RMplK - #Superman https://t.co/w05sPK1nQK",FALSE,1,NA,2016-12-01 16:09:53,FALSE,NA,"804356857439600640",NA,"<a href=""http://www.rssground.com/"" rel=""nofollow"">RSSGround</a>","SupermanDeluxe",0,FALSE,FALSE,NA,NA
"RT @realhartman: #SUPERMAN statue from my office https://t.co/XTsjefngR3",FALSE,0,NA,2016-12-01 16:09:28,FALSE,NA,"804356753437519872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LouRobMun94",12,TRUE,FALSE,NA,NA
"https://t.co/MelDgmPTMY
.
.
.
.
.
.
.
.
.
.
by  #marvel #dccomics #comics #batman #dc #superman #superhero #ironman… https://t.co/4ABSBWQfib",FALSE,0,NA,2016-12-01 16:05:00,TRUE,NA,"804355628458086400",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chriscockhero",0,FALSE,FALSE,NA,NA
"RT @camilouribeREAL: #SUPERMAN .. #weed  .. una fumadita<ed><U+00A0><U+00BC><ed><U+00BD><U+0081> https://t.co/WlRVCdC34T",FALSE,0,NA,2016-12-01 16:02:17,FALSE,NA,"804354943519981568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kikemed58958130",200,TRUE,FALSE,NA,NA
"RT @ItsNotRevenge: #manofsteel #superman #comic #hero #krypton #illustration #digitalart https://t.co/UQXgSiVEBG",FALSE,0,NA,2016-12-01 16:02:07,FALSE,NA,"804354903711825920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rfourone",5,TRUE,FALSE,NA,NA
"#comics #Superman #wonderwoman #flash https://t.co/DCdJA9EReg",FALSE,1,NA,2016-12-01 16:01:01,FALSE,NA,"804354625608486912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rotpod",0,FALSE,FALSE,NA,NA
"She's a distraction, Clark. And it worked. #Superman",FALSE,0,"boliver36",2016-12-01 16:00:56,FALSE,"804354344820862976","804354606016892928","57493299","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","boliver36",0,FALSE,FALSE,NA,NA
"Geek out! @ErinRhewBooks
and I went to @CrystalCoastCon. 
Meet a #Jedi, #Jafar, #BatMan, #SuperMan, &amp; @AlienActor
https://t.co/yEtcVQHZPA",FALSE,1,NA,2016-12-01 16:00:01,FALSE,NA,"804354375283945472",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","1DeekRhewBooks",1,FALSE,FALSE,NA,NA
"Man of Steel, Color Me Red and Blue https://t.co/iITXcfMyVY via @NathanielleSean
#superman #JusticeLeague",FALSE,0,NA,2016-12-01 15:59:56,FALSE,NA,"804354353062612992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NathanielleSean",0,FALSE,FALSE,NA,NA
"#Superman in the age of #socialmedia https://t.co/XTjyy0pjdO",FALSE,0,NA,2016-12-01 15:56:35,FALSE,NA,"804353508006916096",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","CurtisBrownJr",0,FALSE,FALSE,NA,NA
"RT @mmjnj: #AllAmerican this should be hanging in every school in New Jersey and the rest of the country. <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>needs #SUPERMAN https://t.co/pZ…",FALSE,0,NA,2016-12-01 15:54:57,FALSE,NA,"804353099351674881",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IndicatHemp",3,TRUE,FALSE,NA,NA
"RT @CavillsClique: Every morning is a wonderful blessing, either sunny or cloudy. It's stands for Hope and so does #Superman #HenryCavill h…",FALSE,0,NA,2016-12-01 15:51:50,FALSE,NA,"804352312420560896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hirbhth0332000",8,TRUE,FALSE,NA,NA
"Download Superman Facebook Covers #Download #Superman #Facebook #Covers https://t.co/NxPYRHszoF https://t.co/EssuJM8415",FALSE,0,NA,2016-12-01 15:51:27,FALSE,NA,"804352219789213697",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","mezomefans",0,FALSE,FALSE,NA,NA
"Download Superman Facebook Covers #Download #Superman #Facebook #Covers https://t.co/txN7i8M0qH https://t.co/T4B0fmEJAC",FALSE,0,NA,2016-12-01 15:51:27,FALSE,NA,"804352218459566080",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","Trends_Zone",0,FALSE,FALSE,NA,NA
"RT @DScottwrites: Once you choose hope, anything is possible. - Christopher Reeve #superhero #SuperMan #believe #believeinyou https://t.co/…",FALSE,0,NA,2016-12-01 15:50:43,FALSE,NA,"804352031079206912",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sponsorchic",30,TRUE,FALSE,NA,NA
"RT @SupermanHomepge: Can you answer all 3 questions in this month's SuperTrivia #Quiz https://t.co/8mzvq9YcoV #Superman #Supergirl https://…",FALSE,0,NA,2016-12-01 15:50:11,FALSE,NA,"804351900707651584",NA,"<a href=""http://none.com"" rel=""nofollow"">RT-SupermanHomepage</a>","TeamSuperman",2,TRUE,FALSE,NA,NA
"RT @EvelyneCart: @IP_Belgium is hiring a #DigitalAdOps ... #superman #superwoman #superjob   https://t.co/je2bCisNXX https://t.co/h2T0TUjtSC",FALSE,0,NA,2016-12-01 15:49:45,FALSE,NA,"804351788661043200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","axmignot",2,TRUE,FALSE,NA,NA
"RT @ElComicFan: Esta foto es de la primera prueba de vestuario de Henry Cavill como #Superman. ¿Así o mas genial? https://t.co/diAKrVKuWt",FALSE,0,NA,2016-12-01 15:44:02,FALSE,NA,"804350351444824068",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DavidMedell",2,TRUE,FALSE,NA,NA
"#ChristopherReeve Christopher Reeve Robin Williams signed #Photo C.O.A. https://t.co/9NfJWSzirr #Superman https://t.co/OzCopBI3Ni",FALSE,0,NA,2016-12-01 15:40:15,FALSE,NA,"804349399379779584",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","CathyHoliday",0,FALSE,FALSE,NA,NA
"RT @SupermanHomepge: Can you answer all 3 questions in this month's SuperTrivia #Quiz https://t.co/8mzvq9YcoV #Superman #Supergirl https://…",FALSE,0,NA,2016-12-01 15:39:30,FALSE,NA,"804349210514563072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JasonJocque",2,TRUE,FALSE,NA,NA
"Can you answer all 3 questions in this month's SuperTrivia #Quiz https://t.co/8mzvq9YcoV #Superman #Supergirl https://t.co/QIWX5xiY6l",FALSE,1,NA,2016-12-01 15:39:14,FALSE,NA,"804349145066639360",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","SupermanHomepge",2,FALSE,FALSE,NA,NA
"RT @DScottwrites: Once you choose hope, anything is possible. - Christopher Reeve #superhero #SuperMan #believe #believeinyou https://t.co/…",FALSE,0,NA,2016-12-01 15:38:42,FALSE,NA,"804349010681085952",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","WildAngel6",30,TRUE,FALSE,NA,NA
"RT @ItsNotRevenge: #manofsteel #superman #comic #hero #krypton #illustration #digitalart https://t.co/UQXgSiVEBG",FALSE,0,NA,2016-12-01 15:38:21,FALSE,NA,"804348922152054784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alluring_blue",5,TRUE,FALSE,NA,NA
"RT @BeerRockSex2: Lmao! <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
#Superman #ClarkKent #FacebookTags #FacialRecognition #Incognito https://t.co/E1O5V5cpWR",FALSE,0,NA,2016-12-01 15:36:22,FALSE,NA,"804348420966256640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ddlgprincesa",9,TRUE,FALSE,NA,NA
"STAGIONI #seasons #Superman #cold #winteriscoming #autumn #Canon #nofilter #photooftheday… https://t.co/htOUElr2ha",FALSE,0,NA,2016-12-01 15:35:29,FALSE,NA,"804348198814883844",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TagoSergio23",0,FALSE,FALSE,NA,NA
"RT @FederiKoRaivan: Daddy. Fuck my ass so hard. I want your fucking babies. #superman https://t.co/XM5u8fMH77",FALSE,0,NA,2016-12-01 15:34:53,FALSE,NA,"804348048549838848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GayBibliophile",27,TRUE,FALSE,NA,NA
"RT @ElComicFan: Esta foto es de la primera prueba de vestuario de Henry Cavill como #Superman. ¿Así o mas genial? https://t.co/diAKrVKuWt",FALSE,0,NA,2016-12-01 15:34:11,FALSE,NA,"804347873060126720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jesv_oficial",2,TRUE,FALSE,NA,NA
"RT @elhdlt: @laintxo78 reseña #Superman ""Lois y Clark: La llegada"" de @thedanjurgens @Inkdropinc @eccediciones #UDCRenacimiento https://t.c…",FALSE,0,NA,2016-12-01 15:33:50,FALSE,NA,"804347783075549187",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","eccediciones",4,TRUE,FALSE,NA,NA
"RT @parlipod: Double Dose of #Swampthing this month in #Hellblazer 4 and #Superman Annual 1. We review both issues #comics #DC
 https://t.c…",FALSE,0,NA,2016-12-01 15:33:35,FALSE,NA,"804347720232275968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MikeyGeek",9,TRUE,FALSE,NA,NA
"Esta foto es de la primera prueba de vestuario de Henry Cavill como #Superman. ¿Así o mas genial? https://t.co/diAKrVKuWt",FALSE,12,NA,2016-12-01 15:33:05,FALSE,NA,"804347597511127040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ElComicFan",2,FALSE,FALSE,NA,NA
"RT @elhdlt: @laintxo78 reseña #Superman ""Lois y Clark: La llegada"" de @thedanjurgens @Inkdropinc @eccediciones #UDCRenacimiento https://t.c…",FALSE,0,NA,2016-12-01 15:31:17,FALSE,NA,"804347140617203712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NickNeutro",4,TRUE,FALSE,NA,NA
"RT @K4ComicBook: New Talent Showcase #1 by @DCComics reviewed on .@NerdSpan by .@joegrunenwald #NewComicsDay #NCBD #dccomics #superman #Won…",FALSE,0,NA,2016-12-01 15:28:43,FALSE,NA,"804346494795022336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NerdSpan",1,TRUE,FALSE,NA,NA
"RT @elhdlt: @laintxo78 reseña #Superman ""Lois y Clark: La llegada"" de @thedanjurgens @Inkdropinc @eccediciones #UDCRenacimiento https://t.c…",FALSE,0,NA,2016-12-01 15:27:32,FALSE,NA,"804346198228402176",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","tdt_podcast",4,TRUE,FALSE,NA,NA
"RT @FederiKoRaivan: Daddy. Fuck my ass so hard. I want your fucking babies. #superman https://t.co/XM5u8fMH77",FALSE,0,NA,2016-12-01 15:24:08,FALSE,NA,"804345344804917250",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","adam_eeecko",27,TRUE,FALSE,NA,NA
"RT @HeroMovies4life: Here Are Posters From The 6 Solo SUPERMAN Live Action Films! #ThrowbackThursday #Superman https://t.co/4h7WfhF2U5",FALSE,0,NA,2016-12-01 15:22:04,FALSE,NA,"804344822710628352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","domcappello1",3,TRUE,FALSE,NA,NA
